Format,OpenTRACK,,,,,,
Name,Paul Ricard,,,,,,
Country,France,,,,,,
City,Paul Ricard,,,,,,
Type,Permanent,,,,,,
Config,Closed,,,,,,
Direction,Forward,,,,,,
Mirror,Off,,,,,,
Export Frequency,50,Hz,,,,,
5153,203.7,11.6,0.7,427.3,0,1,1
5154,203.7,10.1,0.6,427.3,0,1,1
5155,203.7,8.4,0.6,427.3,0,1,1
5156,203.5,8.2,0.7,427.3,0,1,1
5157,203.3,9.1,0.7,427.3,0,1,1
5158,203.3,10.4,0.7,427.3,0,1,1
5159,203.3,10.8,0.6,427.3,0,1,1
5160,203.1,9.7,0.6,427.3,0,1,1
5161,202.3,8.3,0.6,427.3,0,1,1
5162,201.5,7.4,0.6,427.3,0,1,1
5164,201.3,7.5,0.6,427.3,0,1,1
5165,201.3,8.1,0.7,427.3,0,1,1
5166,201,9.1,0.7,427.3,0,1,1
5167,199.9,10.2,0.7,427.3,0,1,1
5168,198.8,9.9,0.7,427.3,0,1,1
5169,198.5,7.8,0.7,427.3,0,1,1
5170,198.5,4.5,0.8,427.3,0,1,1
5171,198,1.2,0.8,427.2,0,1,1
5172,196.3,-1.5,0.8,427.2,0,1,1
5173,194.4,-3.5,0.7,427.2,0,1,1
5174,194,-4,0.7,427.2,0,1,1
5175,194,-3.2,0.7,427.2,0,1,1
5176,193.5,-1.5,0.6,427.2,0,1,1
5177,191.6,0.3,0.6,427.2,0,1,1
5177,189.7,2.1,0.5,427.2,0,1,1
5178,189.2,4.1,0.5,427.2,0,1,1
5179,189.2,6.3,0.5,427.2,0,1,1
5180,188.7,8.5,0.5,427.1,0,1,1
5181,186.6,10.1,0.6,427.1,0,1,1
5182,184.4,11.8,0.7,427.1,0,1,1
5183,183.9,13.3,0.7,427.1,0,1,1
5184,183.9,14.8,0.8,427.1,0,1,1
5185,183.4,16.2,0.8,427.1,0,1,1
5186,181.2,17.4,0.9,427.1,0,1,1
5187,179,18.4,0.9,427.1,0,1,1
5188,178.5,19,0.9,427.1,0,1,1
5189,178.5,19.3,0.9,427.1,0,1,1
5190,177.9,19.2,0.9,427.2,0,1,1
5190,175.7,18.3,0.9,427.2,0,1,1
5191,173.5,16.6,0.9,427.2,0,1,1
5192,172.9,14.3,0.9,427.2,0,1,1
5193,172.9,11.5,0.8,427.2,0,1,1
5194,172.3,8.6,0.8,427.2,0,1,1
5195,169.9,5.8,0.7,427.2,0,1,1
5196,167.4,3.7,0.6,427.2,0,1,1
5196,166.8,3,0.6,427.2,0,1,1
5197,166.8,3.1,0.6,427.2,0,1,1
5198,166.3,3.8,0.6,427.2,0,1,1
5199,164.1,5,0.7,427.2,0,1,1
5200,161.9,6.7,0.7,427.2,0,1,1
5201,161.4,8,0.8,427.2,0,1,1
5201,161.4,9.1,0.8,427.2,0,1,1
5202,161.2,9.9,0.9,427.2,0,1,1
5203,160.3,10.9,1,427.2,0,1,1
5204,159.4,12.8,1.2,427.2,0,1,1
5205,159.2,15.7,1.2,427.2,0,1,1
5206,159.2,19.5,1.2,427.2,0,1,1
5206,158.6,22.4,1.2,427.2,0,1,1
5207,156.3,23.8,1.1,427.2,0,1,1
5208,153.9,23.6,1.1,427.2,0,1,1
5209,153.3,22.3,1.1,427.2,0,1,1
5210,153.3,20.6,1.2,427.2,0,1,1
5210,152.8,19.3,1.3,427.2,0,1,1
5211,150.7,19.1,1.3,427.2,0,1,1
5212,148.6,19.6,1.3,427.2,0,1,1
5213,148.1,20.1,1.2,427.2,0,1,1
5213,148.1,20.4,1.2,427.2,0,1,1
5214,147.6,20.5,1.2,427.1,0,1,1
5215,145.7,20.5,1.2,427.1,0,1,1
5216,143.8,21.1,1.2,427.1,0,1,1
5216,143.3,21.8,1.3,427.1,0,1,1
5217,143.3,22.2,1.3,427.1,0,1,1
5218,142.9,22,1.2,427.1,0,1,1
5219,141.2,21.7,1.2,427.1,0,1,1
5219,139.4,20.8,1.3,427.1,0,1,1
5220,139,20,1.3,427.1,0,1,1
5221,139,19.8,1.4,427.1,0,1,1
5222,138.6,20.6,1.4,427,0,1,1
5222,137.3,21.7,1.4,427,0,1,1
5223,135.8,22.8,1.4,427,0,1,1
5224,135.5,23,1.3,427,0,1,1
5225,135.5,22.8,1.3,427,0,1,1
5225,135.2,22.4,1.3,427,0,1,1
5226,133.9,22,1.3,427,0,1,1
5227,132.7,22,1.4,427,0,1,1
5227,132.4,22.5,1.4,427,0,1,1
5228,132.4,23.2,1.4,427,0,1,1
5229,132.1,23.9,1.4,426.9,0,1,1
5229,130.8,24.7,1.4,426.9,0,1,1
5230,129.5,24.8,1.3,426.9,0,1,1
5231,129.2,24.3,1.3,426.9,0,1,1
5232,129.2,23.3,1.3,426.9,0,1,1
5232,128.9,22,1.3,426.9,0,1,1
5233,127.8,20.8,1.4,426.9,0,1,1
5234,126.7,20.3,1.4,426.9,0,1,1
5234,126.4,20.4,1.4,426.9,0,1,1
5235,126.4,21.1,1.4,426.9,0,1,1
5236,126.1,22.3,1.4,426.9,0,1,1
5236,125.1,24,1.4,426.9,0,1,1
5237,124,25.8,1.4,426.9,0,1,1
5238,123.7,27.1,1.4,426.9,0,1,1
5238,123.7,27.6,1.4,426.9,0,1,1
5239,123.6,27.7,1.3,426.8,0,1,1
5240,123.2,27.2,1.3,426.8,0,1,1
5240,122.8,25.6,1.3,426.8,0,1,1
5241,122.7,23.8,1.4,426.8,0,1,1
5242,122.7,23.4,1.5,426.8,0,1,1
5242,122.5,24.5,1.5,426.7,0,1,1
5243,121.5,26.5,1.5,426.7,0,1,1
5244,120.5,28.3,1.4,426.7,0,1,1
5244,120.3,29.1,1.4,426.7,0,1,1
5245,120.3,28.6,1.3,426.7,0,1,1
5246,120.1,27.1,1.3,426.6,0,1,1
5246,119.1,25.3,1.4,426.6,0,1,1
5247,118.1,24,1.4,426.6,0,1,1
5248,117.9,23.5,1.4,426.6,0,1,1
5248,117.9,23.1,1.5,426.6,0,1,1
5249,117.8,23.3,1.4,426.5,0,1,1
5250,117.7,23.9,1.4,426.5,0,1,1
5250,117.4,24.4,1.4,426.5,0,1,1
5251,117.4,24.8,1.4,426.5,0,1,1
5252,117.4,25.4,1.4,426.5,0,1,1
5252,117.3,25.8,1.4,426.5,0,1,1
5253,117.1,26.5,1.3,426.5,0,1,1
5253,116.9,26.6,1.3,426.5,0,1,1
5254,116.8,26.4,1.3,426.5,0,1,1
5255,116.8,25.2,1.3,426.5,0,1,1
5255,116.7,23.8,1.2,426.4,0,1,1
5256,116.2,22.3,1.2,426.4,0,1,1
5257,115.6,21.4,1.3,426.4,0,1,1
5257,115.5,21.5,1.3,426.4,0,1,1
5258,115.5,22.1,1.3,426.4,0,1,1
5259,115.5,23.4,1.4,426.4,0,1,1
5259,115.3,24.8,1.4,426.4,0,1,1
5260,115.1,26,1.3,426.4,0,1,1
5261,115.1,26.8,1.3,426.4,0,1,1
5261,115.1,26.7,1.3,426.4,0,1,1
5262,115.1,26.4,1.3,426.3,0,1,1
5262,114.9,26,1.4,426.3,0,1,1
5263,114.7,25.9,1.4,426.3,0,1,1
5264,114.6,26.5,1.5,426.3,0,1,1
5264,114.6,27.4,1.5,426.3,0,1,1
5265,114.5,28.5,1.5,426.2,0,1,1
5266,114.3,29.3,1.4,426.2,0,1,1
5266,114.1,29.8,1.4,426.2,0,1,1
5267,114,29.9,1.3,426.2,0,1,1
5268,114,29.1,1.3,426.2,0,1,1
5268,114,28,1.3,426.1,0,1,1
5269,114.2,26.4,1.3,426.1,0,1,1
5270,114.4,24.8,1.3,426.1,0,1,1
5270,114.4,23.9,1.4,426.1,0,1,1
5271,114.4,23.5,1.4,426.1,0,1,1
5271,114.4,23.7,1.4,426,0,1,1
5272,114.4,24.6,1.4,426,0,1,1
5273,114.4,25.4,1.3,426,0,1,1
5273,114.4,25.8,1.3,426,0,1,1
5274,114.4,25.9,1.3,426,0,1,1
5275,114.4,25.4,1.3,425.9,0,1,1
5275,114.4,24.9,1.2,425.9,0,1,1
5276,114.4,24,1.2,425.9,0,1,1
5277,114.4,23.5,1.2,425.9,0,1,1
5277,114.4,22.9,1.3,425.9,0,1,1
5278,114.3,22.7,1.3,425.8,0,1,1
5278,114.1,23.5,1.4,425.8,0,1,1
5279,113.9,24.6,1.4,425.8,0,1,1
5280,113.8,25.9,1.4,425.8,0,1,1
5280,113.8,27.4,1.4,425.8,0,1,1
5281,113.8,28.5,1.4,425.7,0,1,1
5282,113.8,28.8,1.3,425.7,0,1,1
5282,113.8,28.5,1.3,425.7,0,1,1
5283,113.8,28.2,1.3,425.7,0,1,1
5284,113.8,27.3,1.2,425.6,0,1,1
5284,113.8,25.9,1.2,425.6,0,1,1
5285,113.7,24.5,1.3,425.6,0,1,1
5285,113.5,23.3,1.3,425.5,0,1,1
5286,113.5,22.5,1.3,425.5,0,1,1
5287,113.5,21.8,1.3,425.5,0,1,1
5287,113.6,21.6,1.3,425.4,0,1,1
5288,113.8,21.9,1.3,425.4,0,1,1
5289,114.1,22.5,1.3,425.4,0,1,1
5289,114.2,23,1.2,425.4,0,1,1
5290,114.2,23,1.2,425.3,0,1,1
5291,114.2,23.3,1.3,425.3,0,1,1
5291,114.1,23.7,1.3,425.3,0,1,1
5292,114,24.6,1.4,425.2,0,1,1
5292,114,25.6,1.4,425.2,0,1,1
5293,114,26.7,1.4,425.2,0,1,1
5294,114,27.5,1.4,425.1,0,1,1
5294,114,27.7,1.4,425.1,0,1,1
5295,114,27.7,1.3,425.1,0,1,1
5296,114,27.4,1.3,425.1,0,1,1
5296,114,27.1,1.3,425.1,0,1,1
5297,114,27,1.3,425,0,1,1
5298,113.9,27.5,1.4,425,0,1,1
5298,113.8,28,1.4,425,0,1,1
5299,113.8,28.1,1.3,425,0,1,1
5300,113.8,28.1,1.3,425,0,1,1
5300,113.8,27.5,1.3,424.9,0,1,1
5301,113.8,26.5,1.3,424.9,0,1,1
5301,113.8,25.5,1.3,424.9,0,1,1
5302,113.8,24.7,1.3,424.9,0,1,1
5303,113.8,24.2,1.4,424.9,0,1,1
5303,113.8,24.4,1.4,424.8,0,1,1
5304,113.7,25.3,1.5,424.8,0,1,1
5305,113.5,26.4,1.5,424.8,0,1,1
5305,113.5,27.7,1.5,424.8,0,1,1
5306,113.5,29.4,1.5,424.8,0,1,1
5307,113.5,30.7,1.5,424.8,0,1,1
5307,113.5,31.5,1.4,424.8,0,1,1
5308,113.5,31.7,1.4,424.8,0,1,1
5308,113.5,31.1,1.4,424.8,0,1,1
5309,113.5,29.6,1.4,424.8,0,1,1
5310,113.5,28.3,1.4,424.7,0,1,1
5310,113.7,27.5,1.4,424.7,0,1,1
5311,113.8,27.6,1.5,424.7,0,1,1
5312,113.8,28.3,1.5,424.7,0,1,1
5312,113.8,29.5,1.5,424.7,0,1,1
5313,113.8,31,1.5,424.6,0,1,1
5313,113.9,32.1,1.5,424.6,0,1,1
5314,114,32.4,1.4,424.6,0,1,1
5315,114,31.9,1.4,424.6,0,1,1
5315,114,30.6,1.3,424.6,0,1,1
5316,114,29.2,1.3,424.6,0,1,1
5317,114.1,27.4,1.4,424.6,0,1,1
5317,114.2,26.2,1.5,424.6,0,1,1
5318,114.2,25.9,1.5,424.6,0,1,1
5319,114.2,27,1.6,424.5,0,1,1
5319,114.2,28.2,1.6,424.5,0,1,1
5320,114.4,29.5,1.6,424.5,0,1,1
5320,114.6,30.7,1.6,424.4,0,1,1
5321,114.6,31.2,1.5,424.4,0,1,1
5322,114.6,31,1.5,424.4,0,1,1
5322,114.6,30.4,1.4,424.3,0,1,1
5323,114.6,29.2,1.4,424.3,0,1,1
5324,114.6,27.7,1.5,424.3,0,1,1
5324,114.6,26.8,1.5,424.3,0,1,1
5325,114.6,26.9,1.5,424.3,0,1,1
5326,114.6,27.8,1.6,424.2,0,1,1
5326,114.5,28.9,1.6,424.2,0,1,1
5327,114.4,30.5,1.6,424.2,0,1,1
5327,114.4,32,1.7,424.2,0,1,1
5328,114.4,33.8,1.7,424.2,0,1,1
5329,114.4,35.3,1.7,424.1,0,1,1
5329,114.2,36.5,1.7,424.1,0,1,1
5330,114,37.5,1.6,424.1,0,1,1
5331,114,37.5,1.5,424.1,0,1,1
5331,114,36.1,1.4,424.1,0,1,1
5332,114,34,1.4,424,0,1,1
5332,113.8,31.9,1.4,424,0,1,1
5333,113.6,30.8,1.4,424,0,1,1
5334,113.5,31.1,1.4,424,0,1,1
5334,113.5,32.4,1.5,424,0,1,1
5335,113.5,34.1,1.4,424,0,1,1
5336,113.5,35.4,1.4,424,0,1,1
5336,113.5,35.6,1.4,424,0,1,1
5337,113.5,34.8,1.4,424,0,1,1
5337,113.5,33.5,1.4,424,0,1,1
5338,113.4,32.3,1.4,424,0,1,1
5339,113.1,31.8,1.5,424,0,1,1
5339,112.8,31.7,1.5,424,0,1,1
5340,112.7,32.5,1.4,424,0,1,1
5340,112.7,33.3,1.4,424,0,1,1
5341,112.7,33.2,1.3,424,0,1,1
5342,112.8,32,1.2,424,0,1,1
5342,112.9,30.1,1.2,424,0,1,1
5343,112.9,27.1,1.2,424,0,1,1
5344,112.9,23.9,1.2,424,0,1,1
5344,112.8,20.9,1.2,424,0,1,1
5345,112.7,18.3,1.2,424,0,1,1
5345,112.4,16.3,1.2,424,0,1,1
5346,112.4,15.3,1.2,424,0,1,1
5347,112.4,15.1,1.2,424,0,1,1
5347,112.4,14.8,1.2,424.1,0,1,1
5348,112.2,14.8,1.2,424.1,0,1,1
5349,112,14.8,1.3,424.1,0,1,1
5349,112,14.5,1.3,424.1,0,1,1
5350,112,14.1,1.4,424.1,0,1,1
5350,112.1,14,1.4,424.1,0,1,1
5351,112.3,14.6,1.4,424.1,0,1,1
5352,112.5,15,1.4,424.1,0,1,1
5352,112.6,15.9,1.3,424.1,0,1,1
5353,112.6,16.5,1.2,424.1,0,1,1
5354,112.6,16.8,1.2,424.1,0,1,1
5354,112.8,17.2,1.2,424.1,0,1,1
5355,112.9,17.6,1.1,424.1,0,1,1
5355,112.9,17.6,1.1,424.1,0,1,1
5356,112.9,17.9,1.1,424.1,0,1,1
5357,112.9,18,1.1,424.1,0,1,1
5357,113.1,18.3,1,424.1,0,1,1
5358,113.3,18.6,1,424.1,0,1,1
5359,113.3,18.7,1,424.1,0,1,1
5359,113.3,18.7,1,424.1,0,1,1
5360,113.5,18.2,0.9,424.1,0,1,1
5361,114.1,17.2,0.9,424.1,0,1,1
5361,114.7,16.1,0.9,424.1,0,1,1
5362,114.8,15.3,0.9,424.1,0,1,1
5363,114.8,14.6,0.8,424.1,0,1,1
5363,114.9,13.6,0.7,424.1,0,1,1
5364,115.5,12.5,0.6,424.1,0,1,1
5365,116,10.9,0.5,424.1,0,1,1
5365,116.1,8.8,0.5,424.1,0,1,1
5366,116.1,6.7,0.4,424.1,0,1,1
5367,116.2,4.5,0.4,424.1,0,1,1
5367,116.4,2.9,0.3,424.1,0,1,1
5368,116.6,1.7,0.3,424.1,0,1,1
5369,116.6,1.2,0.3,424.1,0,1,1
5369,116.6,1.1,0.2,424,0,1,1
5370,116.8,1.1,0.1,424,0,1,1
5371,117.5,1.4,0.1,424,0,1,1
5371,118.1,1.4,0.1,423.9,0,1,1
5372,118.3,1.2,0,423.9,0,1,1
5372,118.3,0.5,0,423.9,0,1,1
5373,118.5,-0.2,-0.1,423.9,0,1,1
5374,119.2,-0.9,-0.1,423.9,0,1,1
5374,119.9,-1.4,-0.2,423.9,0,1,1
5375,120.1,-1.4,-0.1,423.9,0,1,1
5375,120.1,-0.9,-0.1,423.9,0,1,1
5376,120.2,0.1,-0.1,423.8,0,1,1
5376,120.5,0.9,0,423.8,0,1,1
5377,120.8,1.1,0,423.8,0,1,1
5377,120.9,0.8,-0.1,423.8,0,1,1
5378,120.9,-0.4,-0.1,423.8,0,1,1
5378,120.8,-2.3,-0.1,423.7,0,1,1
5379,120.2,-4.5,-0.1,423.7,0,1,1
5379,119.6,-5,-0.2,423.7,0,1,1
5380,119.4,-5.6,-0.3,423.7,0,1,1
5381,119.4,-7.1,-0.3,423.7,0,1,1
5381,119.1,-8.1,-0.4,423.6,0,1,1
5382,117.8,-8.3,-0.4,423.6,0,1,1
5382,116.4,-8.3,-0.4,423.6,0,1,1
5383,116.1,-8.6,-0.4,423.6,0,1,1
5383,116.1,-9.2,-0.5,423.6,0,1,1
5384,115.7,-10.2,-0.6,423.5,0,1,1
5384,114,-11.5,-0.6,423.5,0,1,1
5385,112.2,-12.4,-0.6,423.5,0,1,1
5385,111.8,-12.6,-0.5,423.5,0,1,1
5386,111.8,-12.3,-0.5,423.5,0,1,1
5386,111.3,-11.7,-0.5,423.4,0,1,1
5387,109.5,-11.5,-0.5,423.4,0,1,1
5387,107.7,-11.5,-0.5,423.4,0,1,1
5388,107.2,-11.8,-0.6,423.4,0,1,1
5388,107.2,-11.9,-0.6,423.4,0,1,1
5389,106.6,-11.9,-0.6,423.4,0,1,1
5389,104.4,-11.9,-0.7,423.4,0,1,1
5389,102.2,-12.4,-0.7,423.4,0,1,1
5390,101.6,-13.4,-0.8,423.4,0,1,1
5390,101.6,-15,-0.8,423.4,0,1,1
5391,101,-17.1,-0.8,423.3,0,1,1
5391,98.4,-19.3,-0.9,423.3,0,1,1
5392,95.8,-21.4,-0.9,423.3,0,1,1
5392,95.1,-23.3,-0.9,423.3,0,1,1
5393,95.1,-24.6,-0.9,423.3,0,1,1
5393,94.9,-25.1,-0.9,423.2,0,1,1
5393,94,-25.2,-0.8,423.2,0,1,1
5394,93.1,-25.2,-0.8,423.2,0,1,1
5394,92.9,-24.7,-0.8,423.2,0,1,1
5395,92.9,-23.9,-0.8,423.2,0,1,1
5395,92.4,-22.9,-0.9,423.1,0,1,1
5396,90.3,-22.1,-0.9,423.1,0,1,1
5396,88.2,-21.4,-0.9,423.1,0,1,1
5396,87.7,-21.2,-0.9,423.1,0,1,1
5397,87.7,-21.2,-0.9,423.1,0,1,1
5397,87.2,-21.5,-0.9,423.2,0,1,1
5398,85.1,-22.1,-1,423.2,0,1,1
5398,82.9,-23.4,-1,423.2,0,1,1
5399,82.4,-24.6,-1,423.2,0,1,1
5399,82.4,-25.9,-1.1,423.2,0,1,1
5399,81.9,-27.4,-1.1,423.3,0,1,1
5400,80.2,-29.1,-1.1,423.3,0,1,1
5400,78.3,-30.6,-1.1,423.3,0,1,1
5401,77.9,-31.8,-1.1,423.3,0,1,1
5401,77.9,-32.3,-1.1,423.3,0,1,1
5401,77.6,-32.7,-1.1,423.3,0,1,1
5402,76.5,-33,-1.1,423.3,0,1,1
5402,75.4,-33.1,-1.2,423.3,0,1,1
5403,75.1,-33.7,-1.2,423.3,0,1,1
5403,75.1,-34.1,-1.1,423.3,0,1,1
5403,74.9,-34.2,-1.1,423.4,0,1,1
5404,73.9,-33.4,-1,423.4,0,1,1
5404,72.9,-32,-0.9,423.4,0,1,1
5405,72.7,-30.3,-0.9,423.4,0,1,1
5405,72.7,-28.5,-0.9,423.4,0,1,1
5405,72.5,-26.7,-0.9,423.4,0,1,1
5406,71.6,-25.7,-1,423.4,0,1,1
5406,70.7,-25.6,-1,423.4,0,1,1
5407,70.5,-26.1,-1,423.4,0,1,1
5407,70.5,-27.1,-1,423.4,0,1,1
5407,70.4,-28.2,-1,423.4,0,1,1
5408,69.8,-29.3,-1,423.4,0,1,1
5408,69.3,-30.1,-0.9,423.4,0,1,1
5408,69.2,-30.5,-0.9,423.4,0,1,1
5409,69.2,-30.6,-0.8,423.4,0,1,1
5409,69.1,-30.1,-0.8,423.4,0,1,1
5410,68.7,-29.3,-0.9,423.4,0,1,1
5410,68.2,-28.3,-0.9,423.4,0,1,1
5410,68.1,-27.3,-0.9,423.4,0,1,1
5411,68.1,-26.7,-1,423.4,0,1,1
5411,68,-27.2,-1.1,423.4,0,1,1
5411,67.6,-28.2,-1.1,423.4,0,1,1
5412,67.1,-29.5,-1.1,423.4,0,1,1
5412,67,-31,-1.1,423.4,0,1,1
5413,67,-32.4,-1.1,423.4,0,1,1
5413,67,-33.8,-1,423.3,0,1,1
5413,66.9,-35,-1,423.3,0,1,1
5414,66.8,-35.8,-1,423.3,0,1,1
5414,66.8,-35.7,-1,423.3,0,1,1
5415,66.8,-35.1,-1,423.3,0,1,1
5415,66.7,-34.1,-1.1,423.2,0,1,1
5415,66.5,-33.8,-1.2,423.2,0,1,1
5416,66.2,-34.6,-1.3,423.2,0,1,1
5416,66.1,-35.7,-1.3,423.2,0,1,1
5416,66.1,-36.8,-1.3,423.2,0,1,1
5417,66.1,-37.9,-1.3,423.2,0,1,1
5417,66.1,-38.7,-1.3,423.2,0,1,1
5418,66.1,-39.7,-1.3,423.2,0,1,1
5418,66.1,-41.3,-1.3,423.2,0,1,1
5418,66.1,-42.8,-1.2,423.2,0,1,1
5419,66.1,-43.2,-1.2,423.1,0,1,1
5419,65.9,-42.7,-1.2,423.1,0,1,1
5419,65.7,-41.9,-1.2,423.1,0,1,1
5420,65.7,-40.9,-1.2,423.1,0,1,1
5420,65.7,-40.1,-1.2,423.1,0,1,1
5421,65.7,-39.4,-1.2,423.1,0,1,1
5421,65.5,-38.4,-1.2,423.1,0,1,1
5421,65.3,-37.9,-1.3,423.1,0,1,1
5422,65.3,-38.3,-1.4,423.1,0,1,1
5422,65.3,-39.6,-1.4,423.1,0,1,1
5422,65.3,-40.5,-1.4,423.1,0,1,1
5423,65.2,-41,-1.3,423.1,0,1,1
5423,65,-41.3,-1.3,423.1,0,1,1
5423,65,-42.2,-1.2,423.1,0,1,1
5424,65,-43.3,-1.2,423.1,0,1,1
5424,65,-44.9,-1.3,423.2,0,1,1
5425,64.9,-46.4,-1.4,423.2,0,1,1
5425,64.8,-47.6,-1.5,423.2,0,1,1
5425,64.8,-48.4,-1.5,423.2,0,1,1
5426,64.8,-48.3,-1.5,423.2,0,1,1
5426,64.8,-47.4,-1.4,423.2,0,1,1
5426,64.9,-46.6,-1.4,423.2,0,1,1
5427,65,-47,-1.5,423.2,0,1,1
5427,65,-48.5,-1.5,423.2,0,1,1
5428,65,-49.8,-1.5,423.2,0,1,1
5428,65,-50.3,-1.5,423.1,0,1,1
5428,65,-50.4,-1.5,423.1,0,1,1
5429,65,-49.3,-1.4,423.1,0,1,1
5429,65,-47.3,-1.3,423.1,0,1,1
5429,65,-45.2,-1.3,423.1,0,1,1
5430,65,-44.4,-1.4,423.1,0,1,1
5430,64.8,-44.6,-1.4,423.1,0,1,1
5430,64.6,-45.7,-1.4,423.1,0,1,1
5431,64.6,-46.6,-1.5,423.1,0,1,1
5431,64.6,-47.6,-1.5,423.1,0,1,1
5432,64.6,-48.7,-1.4,423,0,1,1
5432,64.6,-49.2,-1.3,423,0,1,1
5432,64.6,-48.5,-1.2,423,0,1,1
5433,64.6,-47.2,-1.1,423,0,1,1
5433,64.6,-45.2,-1.1,423,0,1,1
5433,64.5,-42.5,-1.1,422.9,0,1,1
5434,64.2,-39.6,-1.1,422.9,0,1,1
5434,63.9,-37.3,-1.1,422.9,0,1,1
5434,63.8,-35.6,-1.2,422.9,0,1,1
5435,63.8,-34.5,-1.2,422.9,0,1,1
5435,63.7,-34.2,-1.2,422.9,0,1,1
5436,63.4,-34.2,-1.2,422.9,0,1,1
5436,63,-34.7,-1.1,422.9,0,1,1
5436,62.9,-35.2,-1,422.9,0,1,1
5437,62.9,-34.7,-1,422.9,0,1,1
5437,62.9,-34.3,-1,423,0,1,1
5437,63,-34.2,-1.1,423,0,1,1
5438,63.1,-34.5,-1.1,423,0,1,1
5438,63.1,-34.8,-1.2,423,0,1,1
5439,63.1,-35.2,-1.1,423,0,1,1
5439,63.2,-35,-1.1,423,0,1,1
5439,63.4,-34.4,-1,423,0,1,1
5440,63.6,-32.8,-0.9,423,0,1,1
5440,63.7,-30.8,-0.9,423,0,1,1
5441,63.7,-28.6,-0.9,423,0,1,1
5441,63.8,-26.7,-1,423.1,0,1,1
5441,64.1,-25.7,-1,423.1,0,1,1
5442,64.3,-25.6,-1.1,423.1,0,1,1
5442,64.4,-26.9,-1.1,423.1,0,1,1
5443,64.4,-29.3,-1.1,423.1,0,1,1
5443,64.7,-31.8,-1,423.1,0,1,1
5443,65.7,-33.8,-0.9,423.1,0,1,1
5444,66.7,-34.7,-0.9,423.1,0,1,1
5444,67,-34.4,-0.9,423.1,0,1,1
5445,67,-33.1,-0.9,423.1,0,1,1
5445,67.2,-31.1,-0.9,423,0,1,1
5446,68.1,-28.7,-0.9,423,0,1,1
5446,69,-26.5,-1,423,0,1,1
5446,69.2,-25.1,-0.9,423,0,1,1
5447,69.2,-24.6,-1,422.9,0,1,1
5447,69.4,-24.2,-1,422.9,0,1,1
5448,70.3,-24.1,-1,422.9,0,1,1
5448,71.2,-24.1,-0.9,422.8,0,1,1
5449,71.4,-23.9,-0.8,422.8,0,1,1
5449,71.4,-23.2,-0.8,422.7,0,1,1
5450,71.6,-22.5,-0.8,422.7,0,1,1
5450,72.3,-22,-0.8,422.7,0,1,1
5451,73.1,-22,-0.8,422.6,0,1,1
5451,73.3,-22.2,-0.8,422.6,0,1,1
5451,73.3,-23.1,-0.8,422.6,0,1,1
5452,73.4,-23.9,-0.8,422.5,0,1,1
5452,73.7,-24.4,-0.9,422.5,0,1,1
5453,73.9,-25,-0.9,422.5,0,1,1
5453,74,-25.5,-0.9,422.5,0,1,1
5454,74,-25.6,-0.9,422.5,0,1,1
5454,74.2,-25.6,-0.9,422.5,0,1,1
5455,75.2,-25.6,-1,422.5,0,1,1
5455,76.2,-25.8,-1,422.5,0,1,1
5456,76.4,-26.2,-1,422.5,0,1,1
5456,76.4,-26.3,-1.1,422.5,0,1,1
5457,76.7,-26.6,-1.1,422.5,0,1,1
5457,78,-26.9,-1,422.5,0,1,1
5458,79.3,-26.2,-1,422.5,0,1,1
5458,79.6,-24.8,-0.9,422.5,0,1,1
5459,79.6,-23.1,-0.9,422.5,0,1,1
5459,79.9,-21.3,-0.8,422.6,0,1,1
5460,81.2,-19.3,-0.8,422.6,0,1,1
5460,82.4,-17.4,-0.9,422.6,0,1,1
5461,82.7,-16.6,-0.9,422.6,0,1,1
5461,82.7,-17.1,-1,422.6,0,1,1
5462,82.9,-18.9,-0.9,422.6,0,1,1
5462,83.9,-21.6,-0.8,422.6,0,1,1
5463,84.9,-23.9,-0.7,422.6,0,1,1
5463,85.1,-24.5,-0.6,422.6,0,1,1
5464,85.1,-23.4,-0.7,422.6,0,1,1
5465,85.4,-21.1,-0.8,422.6,0,1,1
5465,86.4,-18.4,-0.9,422.6,0,1,1
5466,87.4,-15.8,-0.9,422.6,0,1,1
5466,87.7,-13.8,-0.9,422.6,0,1,1
5467,87.7,-12.5,-0.9,422.6,0,1,1
5467,87.9,-11.7,-0.8,422.5,0,1,1
5468,88.8,-11.3,-0.7,422.5,0,1,1
5468,89.8,-11.7,-0.7,422.5,0,1,1
5469,90,-13.2,-0.7,422.5,0,1,1
5470,90,-15.3,-0.6,422.5,0,1,1
5470,90.3,-17.5,-0.6,422.4,0,1,1
5471,91.6,-18.8,-0.7,422.4,0,1,1
5471,92.8,-19.1,-0.7,422.4,0,1,1
5472,93.1,-18.3,-0.7,422.4,0,1,1
5472,93.1,-16.4,-0.7,422.3,0,1,1
5473,93.5,-13.9,-0.8,422.3,0,1,1
5474,95.3,-12.2,-0.8,422.3,0,1,1
5474,97,-10.8,-0.7,422.2,0,1,1
5475,97.4,-9.4,-0.5,422.2,0,1,1
5475,97.4,-7.9,-0.4,422.2,0,1,1
5476,97.7,-6.2,-0.5,422.2,0,1,1
5477,98.7,-4.7,-0.5,422.2,0,1,1
5477,99.7,-4.6,-0.4,422.2,0,1,1
5478,100,-6.3,-0.4,422.2,0,1,1
5478,100,-8.7,-0.4,422.2,0,1,1
